"","step","mining module","ore storage","processing module","refined storage","printing robot","manufacturing module","equipment storage","assembly robot","habitation module","life-support module"
"2327",2327,225,149,196,237,445,474,444,468,507,336
"2328",2328,225,363,196,237,445,474,444,468,507,336
"2329",2329,225,363,196,237,445,474,444,468,539,336
"2330",2330,561,363,196,237,445,474,444,468,539,336
"2331",2331,560,363,196,237,445,474,444,468,539,336
"2332",2332,560,342,196,237,445,474,444,468,539,336
"2333",2333,560,342,196,237,445,474,316,468,539,336
"2334",2334,560,342,196,237,445,474,316,468,306,336
"2335",2335,560,149,196,237,445,474,316,468,306,336
"2336",2336,560,149,378,237,445,474,316,468,306,336
"2337",2337,560,149,378,237,445,474,316,443,306,336
"2338",2338,560,149,378,237,445,474,316,537,306,336
"2339",2339,144,149,378,237,445,474,316,537,306,336
"2340",2340,144,149,378,237,445,474,290,537,306,336
"2341",2341,144,149,378,237,445,474,290,537,307,336
"2342",2342,144,155,378,237,445,474,290,537,307,336
"2343",2343,144,155,390,237,445,474,290,537,307,336
"2344",2344,144,155,390,564,445,474,290,537,307,336
"2345",2345,165,155,390,564,445,474,290,537,307,336
"2346",420,165,155,390,564,445,474,290,537,307,336
"2347",2347,165,155,390,564,445,474,290,180,307,336
"2348",2348,350,155,390,564,445,474,290,180,307,336
"2349",2349,350,155,390,419,445,474,290,180,307,336
"2350",2350,350,481,390,419,445,474,290,180,307,336
"2351",2351,350,481,390,419,445,474,332,180,307,336
"2352",2352,472,481,390,419,445,474,332,180,307,336
"2353",2353,472,481,390,419,380,474,332,180,307,336
"2354",2354,472,481,390,419,380,507,332,180,307,336
"2355",2355,472,481,390,419,380,507,133,180,307,336
"2356",2356,416,481,390,419,380,507,133,180,307,336
"2357",2357,416,255,390,419,380,507,133,180,307,336
"2358",2358,416,157,390,419,380,507,133,180,307,336
"2359",2359,416,157,390,419,380,257,133,180,307,336
"2360",2360,416,157,390,419,380,257,471,180,307,336
"2361",2361,416,157,390,419,380,504,471,180,307,336
"2362",2362,416,157,466,419,380,504,471,180,307,336
"2363",2363,416,157,466,419,380,504,471,303,307,336
"2364",2364,416,157,466,419,380,504,471,303,307,194
"2365",2365,552,157,466,419,380,504,471,303,307,194
"2366",2366,552,157,466,419,380,504,471,303,417,194
"2367",578,552,157,466,419,380,504,471,303,417,194
"2368",2368,332,157,466,419,380,504,471,303,417,194
"2369",2369,332,270,466,419,380,504,471,303,417,194
"2370",2370,332,270,466,419,380,504,471,290,417,194
"2371",2371,332,270,466,419,380,504,150,290,417,194
"2372",2372,127,270,466,419,380,504,150,290,417,194
"2373",2373,127,270,466,419,512,504,150,290,417,194
"2374",2374,127,270,466,419,512,504,150,290,417,308
"2375",2375,127,270,466,419,512,504,150,290,356,308
"2376",2376,127,270,466,419,512,504,150,290,241,308
"2377",2377,127,270,466,419,512,504,571,290,241,308
"2378",2378,127,270,466,419,512,504,571,290,416,308
"2379",2379,127,270,466,419,268,504,571,290,416,308
"2380",2380,127,270,466,419,353,504,571,290,416,308
"2381",2381,172,270,466,419,353,504,571,290,416,308
"2382",2382,172,247,466,419,353,504,571,290,416,308
"2383",2383,172,247,466,246,353,504,571,290,416,308
"2384",526,172,247,466,246,353,504,571,290,416,308
"2385",2385,172,247,466,246,353,504,571,290,186,308
"2386",2386,172,247,466,127,353,504,571,290,186,308
"2387",153,172,247,466,127,353,504,571,290,186,308
"2388",2388,172,247,284,127,353,504,571,290,186,308
"2389",2389,172,247,284,127,353,339,571,290,186,308
"2390",597,172,247,284,127,353,339,571,290,186,308
"2391",2391,172,247,376,127,353,339,571,290,186,308
"2392",2392,172,247,376,127,353,339,571,290,186,530
"2393",2393,172,247,376,127,353,339,571,191,186,530
"2394",2394,172,247,376,127,353,464,571,191,186,530
"2395",2395,172,247,160,127,353,464,571,191,186,530
"2396",2396,172,427,160,127,353,464,571,191,186,530
"2397",2397,172,427,160,127,353,195,571,191,186,530
"2398",2398,172,147,160,127,353,195,571,191,186,530
"2399",2399,172,147,499,127,353,195,571,191,186,530
"2400",2400,172,147,499,127,353,195,571,191,210,530
"2401",2401,172,147,499,315,353,195,571,191,210,530
"2402",2402,172,147,499,306,353,195,571,191,210,530
"2403",2403,172,147,499,306,161,195,571,191,210,530
"2404",2404,172,147,499,177,161,195,571,191,210,530
"2405",2405,172,147,499,177,278,195,571,191,210,530
"2406",2406,172,147,499,177,278,195,435,191,210,530
"2407",2407,172,147,499,177,278,589,435,191,210,530
"2408",2408,388,147,499,177,278,589,435,191,210,530
"2409",2409,488,147,499,177,278,589,435,191,210,530
"2410",2410,488,147,499,177,472,589,435,191,210,530
"2411",2411,442,147,499,177,472,589,435,191,210,530
"2412",2412,442,147,499,419,472,589,435,191,210,530
"2413",2413,442,147,499,365,472,589,435,191,210,530
"2414",2414,442,184,499,365,472,589,435,191,210,530
"2415",2415,250,184,499,365,472,589,435,191,210,530
"2416",2416,279,184,499,365,472,589,435,191,210,530
"2417",2417,279,184,499,365,472,589,435,191,210,499
"2418",2418,279,184,464,365,472,589,435,191,210,499
"2419",2419,279,524,464,365,472,589,435,191,210,499
"2420",2420,279,524,464,365,472,589,435,281,210,499
"2421",2421,279,524,464,365,472,589,435,281,145,499
"2422",2422,171,524,464,365,472,589,435,281,145,499
"2423",2423,171,524,464,365,472,589,435,281,195,499
"2424",2424,171,524,464,365,472,589,333,281,195,499
"2425",2425,171,524,464,365,506,589,333,281,195,499
"2426",2426,171,524,464,200,506,589,333,281,195,499
"2427",2427,171,524,464,200,384,589,333,281,195,499
"2428",2428,171,524,464,146,384,589,333,281,195,499
"2429",2429,171,524,464,146,384,518,333,281,195,499
"2430",2430,597,524,464,146,384,518,333,281,195,499
"2431",2431,597,524,464,146,295,518,333,281,195,499
"2432",2432,597,524,464,418,295,518,333,281,195,499
"2433",2433,597,524,464,418,295,475,333,281,195,499
"2434",2434,597,524,464,418,295,475,403,281,195,499
"2435",2435,597,524,464,418,295,475,140,281,195,499
"2436",2436,597,524,464,484,295,475,140,281,195,499
"2437",2437,597,524,464,484,295,171,140,281,195,499
"2438",2438,597,524,464,376,295,171,140,281,195,499
"2439",2439,597,524,464,376,295,171,140,281,195,509
"2440",447,597,524,464,376,295,171,140,281,195,509
"2441",2441,597,524,464,376,295,171,140,281,379,509
"2442",2442,597,524,311,376,295,171,140,281,379,509
"2443",2443,597,524,311,376,295,171,490,281,379,509
"2444",2444,597,524,311,376,295,171,490,281,379,336
"2445",2445,597,524,311,376,295,171,490,281,379,140
"2446",2446,487,524,311,376,295,171,490,281,379,140
"2447",2447,487,524,311,376,295,171,325,281,379,140
"2448",2448,487,576,311,376,295,171,325,281,379,140
"2449",536,487,576,311,376,295,171,325,281,379,140
"2450",2450,487,576,311,376,192,171,325,281,379,140
"2451",2451,487,576,311,376,192,171,325,281,379,533
"2452",2452,382,576,311,376,192,171,325,281,379,533
"2453",2453,382,576,311,376,192,171,495,281,379,533
"2454",2454,382,576,311,376,192,171,495,338,379,533
"2455",2455,382,576,311,354,192,171,495,338,379,533
"2456",2456,382,290,311,354,192,171,495,338,379,533
"2457",2457,382,290,311,354,441,171,495,338,379,533
"2458",2458,382,290,349,354,441,171,495,338,379,533
"2459",2459,382,290,349,450,441,171,495,338,379,533
"2460",2460,382,290,349,450,441,171,495,338,361,533
"2461",2461,382,290,349,450,441,171,495,297,361,533
"2462",2462,442,290,349,450,441,171,495,297,361,533
"2463",2463,442,290,407,450,441,171,495,297,361,533
"2464",2464,442,212,407,450,441,171,495,297,361,533
"2465",2465,442,194,407,450,441,171,495,297,361,533
"2466",2466,442,194,407,450,441,171,495,580,361,533
"2467",2467,442,194,407,450,441,457,495,580,361,533
"2468",2468,226,194,407,450,441,457,495,580,361,533
"2469",2469,226,194,351,450,441,457,495,580,361,533
"2470",2470,226,194,351,450,441,457,495,337,361,533
"2471",2471,226,194,351,450,441,457,495,233,361,533
"2472",2472,226,194,351,450,441,433,495,233,361,533
"2473",2473,226,194,351,467,441,433,495,233,361,533
"2474",2474,226,194,351,467,441,433,495,233,223,533
"2475",2475,226,194,351,467,441,433,436,233,223,533
"2476",2476,226,194,546,467,441,433,436,233,223,533
"2477",2477,226,194,546,467,441,433,436,313,223,533
"2478",2478,226,194,596,467,441,433,436,313,223,533
"2479",2479,226,194,391,467,441,433,436,313,223,533
"2480",2480,226,156,391,467,441,433,436,313,223,533
"2481",2481,226,156,540,467,441,433,436,313,223,533
"2482",2482,226,156,540,467,441,433,436,395,223,533
"2483",2483,226,156,424,467,441,433,436,395,223,533
"2484",2484,226,156,424,467,399,433,436,395,223,533
"2485",430,226,156,424,467,399,433,436,395,223,533
"2486",2486,519,156,424,467,399,433,436,395,223,533
"2487",2487,519,156,424,467,399,433,565,395,223,533
"2488",2488,610,156,424,467,399,433,565,395,223,533
"2489",2489,610,156,424,467,399,433,565,395,484,533
"2490",2490,610,156,424,467,399,433,565,395,484,533
"2491",2491,610,156,424,467,573,433,565,395,484,533
"2492",2492,610,156,424,410,573,433,565,395,484,533
"2493",450,610,156,424,410,573,433,565,395,484,533
"2494",2494,610,156,424,410,264,433,565,395,484,533
"2495",2495,610,156,424,410,264,433,606,395,484,533
"2496",2496,610,156,424,523,264,433,606,395,484,533
"2497",2497,249,156,424,523,264,433,606,395,484,533
"2498",474,249,156,424,523,264,433,606,395,484,533
"2499",2499,249,156,424,523,141,433,606,395,484,533
"2500",2500,249,156,424,523,141,433,173,395,484,533
"2501",2501,249,156,424,523,372,433,173,395,484,533
"2502",172,249,156,424,523,372,433,173,395,484,533
"2503",2503,249,614,424,523,372,433,173,395,484,533
"2504",2504,249,614,424,523,608,433,173,395,484,533
"2505",618,249,614,424,523,608,433,173,395,484,533
"2506",2506,249,614,424,523,608,433,341,395,484,533
"2507",2507,249,614,424,261,608,433,341,395,484,533
"2508",2508,249,614,424,261,487,433,341,395,484,533
"2509",2509,249,614,424,261,487,433,341,437,484,533
"2510",2510,249,136,424,261,487,433,341,437,484,533
"2511",2511,249,312,424,261,487,433,341,437,484,533
"2512",2512,249,312,424,462,487,433,341,437,484,533
"2513",2513,249,564,424,462,487,433,341,437,484,533
"2514",2514,157,564,424,462,487,433,341,437,484,533
"2515",2515,157,564,141,462,487,433,341,437,484,533
"2516",2516,157,564,141,462,487,433,602,437,484,533
"2517",2517,157,564,141,462,487,433,602,614,484,533
"2518",2518,157,564,141,462,487,433,602,614,484,160
"2519",2519,157,564,141,462,487,433,602,614,469,160
"2520",2520,157,564,141,462,487,487,602,614,469,160
"2521",2521,157,564,141,462,487,347,602,614,469,160
"2522",2522,157,564,141,462,487,347,602,233,469,160
"2523",2523,157,564,141,462,425,347,602,233,469,160
"2524",2524,157,536,141,462,425,347,602,233,469,160
"2525",2525,157,536,141,462,425,347,602,155,469,160
"2526",2526,157,536,141,462,425,386,602,155,469,160
"2527",2527,157,536,242,462,425,386,602,155,469,160
"2528",2528,157,536,242,462,425,386,602,155,469,561
"2529",2529,157,536,242,462,425,386,602,155,469,392
"2530",2530,157,536,242,462,425,386,454,155,469,392
"2531",2531,157,536,242,462,425,386,454,155,469,532
"2532",2532,157,536,242,462,425,386,454,155,247,532
"2533",2533,157,536,242,534,425,386,454,155,247,532
"2534",2534,157,536,372,534,425,386,454,155,247,532
"2535",2535,157,536,372,534,425,386,454,155,437,532
"2536",2536,157,536,372,534,425,386,454,155,279,532
"2537",2537,490,536,372,534,425,386,454,155,279,532
"2538",2538,490,536,372,534,425,386,454,578,279,532
"2539",2539,490,536,372,534,425,386,454,578,284,532
"2540",2540,221,536,372,534,425,386,454,578,284,532
"2541",2541,221,536,372,534,425,426,454,578,284,532
"2542",2542,221,536,372,534,425,426,454,160,284,532
"2543",2543,221,536,372,534,425,426,338,160,284,532
"2544",2544,221,536,372,140,425,426,338,160,284,532
"2545",2545,221,536,372,140,425,426,338,592,284,532
"2546",2546,221,536,238,140,425,426,338,592,284,532
"2547",2547,221,158,238,140,425,426,338,592,284,532
"2548",2548,221,309,238,140,425,426,338,592,284,532
"2549",2549,209,309,238,140,425,426,338,592,284,532
"2550",2550,209,212,238,140,425,426,338,592,284,532
"2551",2551,209,212,238,140,642,426,338,592,284,532
"2552",2552,209,212,346,140,642,426,338,592,284,532
"2553",2553,209,212,346,419,642,426,338,592,284,532
"2554",2554,209,212,346,419,642,336,338,592,284,532
"2555",2555,209,212,196,419,642,336,338,592,284,532
"2556",2556,209,212,196,419,352,336,338,592,284,532
"2557",2557,209,212,196,419,352,311,338,592,284,532
"2558",2558,209,212,196,429,352,311,338,592,284,532
"2559",2559,209,212,196,549,352,311,338,592,284,532
"2560",2560,209,212,196,549,352,311,338,412,284,532
"2561",2561,488,212,196,549,352,311,338,412,284,532
"2562",2562,499,212,196,549,352,311,338,412,284,532
"2563",2563,499,212,196,549,206,311,338,412,284,532
"2564",2564,499,212,196,549,587,311,338,412,284,532
"2565",161,499,212,196,549,587,311,338,412,284,532
"2566",2566,499,212,196,549,587,311,338,142,284,532
"2567",2567,499,624,196,549,587,311,338,142,284,532
"2568",2568,499,624,196,549,587,606,338,142,284,532
"2569",2569,499,624,196,549,587,606,338,142,284,329
"2570",2570,499,249,196,549,587,606,338,142,284,329
"2571",2571,499,249,196,549,587,606,338,598,284,329
"2572",2572,499,249,196,549,587,606,338,598,295,329
"2573",2573,499,198,196,549,587,606,338,598,295,329
"2574",2574,499,198,196,549,587,606,338,598,295,421
"2575",2575,499,198,220,549,587,606,338,598,295,421
"2576",2576,499,198,220,549,587,606,338,598,295,578
"2577",2577,499,198,220,549,587,606,338,598,452,578
"2578",2578,499,198,220,549,587,606,338,598,452,415
"2579",2579,499,198,220,549,587,606,338,598,452,341
"2580",2580,499,198,220,160,587,606,338,598,452,341
"2581",2581,381,198,220,160,587,606,338,598,452,341
"2582",2582,381,198,220,160,587,606,338,391,452,341
"2583",2583,381,198,220,160,587,606,338,391,452,557
"2584",2584,381,198,220,160,587,606,451,391,452,557
"2585",2585,381,248,220,160,587,606,451,391,452,557
"2586",2586,518,248,220,160,587,606,451,391,452,557
"2587",2587,518,230,220,160,587,606,451,391,452,557
"2588",2588,518,230,220,160,587,606,451,391,558,557
"2589",2589,518,230,220,160,587,606,451,421,558,557
"2590",2590,436,230,220,160,587,606,451,421,558,557
"2591",2591,436,230,220,160,587,606,451,421,547,557
"2592",2592,436,230,602,160,587,606,451,421,547,557
"2593",2593,436,230,602,160,587,606,451,217,547,557
"2594",2594,436,230,602,160,587,606,451,217,547,245
"2595",2595,436,230,602,160,198,606,451,217,547,245
"2596",2596,436,230,602,602,198,606,451,217,547,245
"2597",2597,436,230,602,602,430,606,451,217,547,245
"2598",2598,436,230,363,602,430,606,451,217,547,245
"2599",2599,190,230,363,602,430,606,451,217,547,245
"2600",2600,190,230,363,602,430,140,451,217,547,245
"2601",2601,190,270,363,602,430,140,451,217,547,245
"2602",2602,190,270,363,602,430,140,370,217,547,245
"2603",2603,190,270,363,602,430,140,370,217,306,245
"2604",2604,190,270,363,602,430,140,330,217,306,245
"2605",2605,190,270,363,602,430,551,330,217,306,245
"2606",2606,190,270,137,602,430,551,330,217,306,245
"2607",2607,190,270,137,233,430,551,330,217,306,245
"2608",2608,190,270,137,233,430,551,533,217,306,245
"2609",2609,190,270,285,233,430,551,533,217,306,245
"2610",2610,190,270,285,233,430,551,533,464,306,245
"2611",2611,190,270,285,233,430,551,533,141,306,245
"2612",2612,190,270,285,527,430,551,533,141,306,245
"2613",2613,190,270,285,527,430,551,533,141,607,245
"2614",2614,190,270,285,527,430,551,533,141,507,245
"2615",2615,190,270,274,527,430,551,533,141,507,245
"2616",2616,190,270,274,625,430,551,533,141,507,245
"2617",2617,190,270,274,471,430,551,533,141,507,245
"2618",2618,190,270,274,471,430,551,654,141,507,245
"2619",2619,618,270,274,471,430,551,654,141,507,245
"2620",2620,618,270,274,471,430,551,150,141,507,245
"2621",2621,618,563,274,471,430,551,150,141,507,245
"2622",2622,618,563,143,471,430,551,150,141,507,245
"2623",2623,618,563,143,471,428,551,150,141,507,245
"2624",2624,618,563,143,471,428,285,150,141,507,245
"2625",2625,618,563,143,439,428,285,150,141,507,245
"2626",2626,618,563,594,439,428,285,150,141,507,245
"2627",2627,618,563,594,618,428,285,150,141,507,245
"2628",2628,618,563,446,618,428,285,150,141,507,245
"2629",2629,618,563,202,618,428,285,150,141,507,245
"2630",2630,618,563,202,618,428,285,150,141,581,245
"2631",2631,618,563,202,227,428,285,150,141,581,245
"2632",2632,618,563,202,227,428,285,178,141,581,245
"2633",2633,618,563,202,227,483,285,178,141,581,245
"2634",2634,618,563,202,227,483,285,178,224,581,245
"2635",2635,618,563,202,227,483,285,178,162,581,245
"2636",2636,618,563,202,227,483,285,178,322,581,245
"2637",2637,618,563,234,227,483,285,178,322,581,245
"2638",2638,152,563,234,227,483,285,178,322,581,245
"2639",2639,152,563,234,227,483,285,178,322,396,245
"2640",2640,152,448,234,227,483,285,178,322,396,245
"2641",2641,152,490,234,227,483,285,178,322,396,245
"2642",2642,136,490,234,227,483,285,178,322,396,245
"2643",577,136,490,234,227,483,285,178,322,396,245
"2644",2644,136,490,253,227,483,285,178,322,396,245
"2645",2645,136,490,253,227,483,285,178,322,396,620
"2646",2646,136,490,253,604,483,285,178,322,396,620
"2647",2647,136,490,439,604,483,285,178,322,396,620
"2648",2648,136,490,439,604,483,285,180,322,396,620
"2649",2649,136,490,439,613,483,285,180,322,396,620
"2650",2650,136,490,439,449,483,285,180,322,396,620
"2651",2651,136,490,439,555,483,285,180,322,396,620
"2652",2652,136,490,439,581,483,285,180,322,396,620
"2653",2653,136,490,439,581,483,285,180,273,396,620
"2654",2654,136,522,439,581,483,285,180,273,396,620
"2655",2655,136,522,439,581,483,460,180,273,396,620
"2656",319,136,522,439,581,483,460,180,273,396,620
"2657",2657,136,522,439,221,483,460,180,273,396,620
"2658",2658,136,293,439,221,483,460,180,273,396,620
"2659",2659,136,293,439,221,483,461,180,273,396,620
"2660",2660,136,432,439,221,483,461,180,273,396,620
"2661",2661,136,432,628,221,483,461,180,273,396,620
"2662",2662,136,432,628,221,483,461,567,273,396,620
"2663",2663,136,432,628,520,483,461,567,273,396,620
"2664",450,136,432,628,520,483,461,567,273,396,620
"2665",457,136,432,628,520,483,461,567,273,396,620
"2666",2666,136,432,628,357,483,461,567,273,396,620
"2667",2667,136,432,628,406,483,461,567,273,396,620
"2668",2668,136,432,628,406,483,461,567,273,396,500
"2669",2669,136,432,628,406,483,249,567,273,396,500
"2670",2670,136,432,628,406,483,324,567,273,396,500
"2671",2671,136,432,628,406,483,324,567,410,396,500
"2672",2672,136,432,628,406,483,549,567,410,396,500
"2673",2673,136,432,628,406,483,549,526,410,396,500
"2674",2674,136,432,628,406,483,549,321,410,396,500
"2675",2675,136,432,628,406,483,549,321,410,428,500
"2676",2676,136,432,628,406,273,549,321,410,428,500
